Sample,NRC,NRC,NRC,Rplp0,Cd84,Ptprc (Cd45),Aif1 (Iba1),Tmem119,Nefl,Syt1,Gabra1,Snap25,Mog,Sox10,Mbp,Aldh1l1,Glt1,Aqp4,Cx30,Nes,Vim,Vim,Vim,Gfap,Gfap,Gfap,Lcn2,Lcn2,Steap4,Steap4,S1pr3,S1pr3,Timp1,Timp1,Hspb1,Hspb1,Cxcl10,Cxcl10,Protein Br,Protein Br,Cp,Cp,Serpina3n,Serpina3n,Aspg,Aspg,Cd44,Cd44,H2-T23,H2-T23,Serping1,Serping1,H2-D1,H2-D1,Iigp1,Iigp1,Gbp2,Gbp2,Fkbp5,Fkbp5,Psmb8,Psmb8,Srgn,Srgn,Amigo2,Amigo2,Ggta1,Ggta1,Fbln5,Fbln5,Ugt1a,Ugt1a,Clcf1,Clcf1,Ptx3,Ptx3,S100a10,S100a10,Sphk1,Sphk1,Cd109,Cd109,Ptgs2,Ptgs2,Emp1,Emp1,Slc10a6,Slc10a6,Tm4sf1,Tm4sf1,B3gnt5,B3gnt5,Cd14,Cd14,Tgm1,Tgm1
Protein C #4,,,,0.981874242,,,0.163603933,0.06742237,,,,0.053711144,,0.836705239,,0.909020059,0.715291559,0.776457127,,9.244096837,13.85223284,15.44098048,15.12955628,3.621162154,3.611492293,3.642381699,1.149724272,1.056383827,,,14.45074833,15.43338472,14.79672193,15.08659418,104.984276,99.83865407,2.551134061,2.127654927,14.74533729,14.08225659,0.609557729,0.622061855,0.572045181,0.155877199,15.40518224,17.40625374,,,2.515011587,2.195954336,0.844297882,0.729069898,4.216608392,4.237786446,,,5.001177336,4.981748183,11.59305237,10.10541423,3.418930014,3.742202025,2.274378308,1.199037672,10.00751556,11.77580155,3.49338538,10.13340886,,,,,35.72360561,41.16028164,41.37553713,40.6360475,19.57737912,17.91851973,42.16600218,41.48933671,26.33868028,25.72723342,12.87029957,13.81156947,57.34703387,53.85012405,53.10238427,53.16943206,4.534201368,4.909050198,25.12945202,26.73290624,3.634901688,3.652108585,,
Protein C #4,,,,0.966645278,,,0.150070425,0.070720612,,,,0.050525981,,0.341574449,,1.055708686,0.59320842,0.69861268,,8.640156228,15.12825136,15.11824794,14.04292718,3.831490956,3.724908099,3.56693753,1.05653432,1.069948473,,,14.71131536,14.79109611,15.6847471,14.51795477,98.39990388,108.0049568,2.492301382,2.222738323,14.50243283,14.93989466,0.545425394,0.577668608,0.540832394,,14.46167372,5.930373328,,,3.373131493,2.916489579,0.45743064,0.795057791,4.484570236,4.450245979,,,5.7393552,5.457975618,12.08631519,12.45954782,2.972398296,2.943790118,8.282725344,5.799501088,9.266367648,10.79273814,5.864576597,1.389662789,,,,,40.24035718,42.58207351,36.49378572,39.09323952,18.92858281,17.48180362,44.73712511,44.83330574,28.4539634,24.64080012,10.35080723,10.10868731,59.3307893,55.11272895,64.45391205,62.36237026,5.095572188,5.257864479,24.0520518,23.77219084,3.683177893,3.022499354,,
Protein C #4,,,,1.053603002,,,0.102809054,0.152477413,,,,0.027359642,,0.636955294,,1.042035318,0.597745591,0.701531554,,9.811474822,14.48240575,16.08250372,14.89477131,4.005236134,3.712360711,3.623742045,1.300489488,1.172997457,,,15.99276921,15.36975289,14.67049252,14.89857536,104.61001,105.4943628,2.636549862,2.511718054,12.44120055,14.74426736,0.556957067,0.575459994,0.821011393,0.374880709,16.08532992,15.05940591,,,2.988470153,3.044040421,0.452218572,0.56900752,3.913789576,4.357332695,,,5.588586549,5.341526062,11.74031991,12.26868325,3.47369759,3.105382037,6.435489975,11.61175881,10.67172176,11.45143966,3.888295747,7.342453182,,,,,40.43760193,45.96797721,43.04401985,35.35803572,21.7861301,18.46384646,40.03674041,43.85087988,27.03594589,28.84573323,13.18941286,11.85002802,55.88216773,56.03963598,74.21019156,73.94422895,4.536680288,5.645605123,24.03457077,22.83297614,3.052421782,3.293905708,,
Protein C #5,,,,0.88486625,,,0.223852729,0.113859157,,,,0.088508972,,,0.548022072,0.916200234,0.410379288,1.273225619,,8.414491576,12.60321184,12.60940373,12.8519957,3.333339465,3.486150759,3.406029986,0.510463381,0.598913143,,,11.98056319,13.3911362,14.89849633,13.62480783,74.2051014,72.73671885,2.605729057,2.498714235,13.43623798,15.33511198,0.585509073,0.608254642,1.099205669,1.711073951,4.111534046,2.97903459,,,2.233660455,2.604929814,0.778321473,0.737437279,3.503889276,3.73701691,4.116623422,1.938520951,3.525467384,4.124894127,11.0617337,11.91606943,2.448340689,2.776946893,2.234843628,1.374843067,9.593900484,8.709609654,6.553937606,4.653629742,,,,,42.67897467,38.67002076,53.55602052,55.4902379,12.50906497,13.26658082,32.89790015,35.7912811,25.0915968,21.51403143,12.66063653,15.25462125,48.21778114,43.57864728,52.32329524,57.7261366,3.268053732,3.272946707,23.87863247,23.95030633,3.065735016,3.234524567,,
Protein C #5,,,,1.077599897,,,0.110296147,0.06600644,,,,0.092240619,,,0.45264758,1.149598863,0.523444707,1.728947829,,9.41726781,16.84743873,14.68353627,15.50913163,3.742306122,3.910544249,3.796837124,0.584428143,0.590179442,,,14.92731984,15.34710756,15.62249756,14.79514715,85.28623878,86.58886461,2.858391807,3.228705642,16.08824644,16.55984481,0.705391528,0.662505467,1.917836184,2.520668372,4.991317405,4.976218235,,,2.799122822,2.379134229,0.714061206,0.788363409,3.648440644,4.868235424,2.891283285,3.725047545,4.707932471,4.891707756,12.29697502,13.99745751,3.486179598,3.161400855,2.791357207,3.692250135,9.572838467,9.384972293,10.4397059,5.209425637,,,,,46.03338499,50.02520749,64.21957606,57.40466561,16.56936336,14.99925239,40.13043482,39.06923357,25.68405859,26.74768759,14.75736573,17.37098967,53.69235379,54.18570997,71.15170085,65.58312269,3.895215941,3.734861286,28.47656724,27.33306908,2.596736307,2.814265188,,
Protein C #5,,,,1.048732743,,,0.174828829,0.099945171,,,,0.109413071,,,0.235119951,0.949430712,0.440009105,1.100458468,,7.758295601,11.56158382,12.55324695,12.21613353,3.238009365,3.279317252,3.344355406,0.542818849,0.4913074,,,12.19793214,11.99362727,13.14947342,13.18873653,73.65231538,69.3732883,1.987056388,2.399037464,13.86637437,15.25403443,0.506916827,0.553512095,1.659961966,1.179165134,3.701269182,3.647289043,,,2.109088465,1.814344051,0.786869792,0.822136226,4.543626743,4.266378473,3.107080722,2.229781728,4.186798995,4.463114693,10.55081203,10.44929771,2.89137536,2.909846458,2.050471615,1.842750957,7.581465376,6.844857719,3.469287039,8.069661955,,,,,37.14462158,37.39107776,48.69383527,41.55087432,13.9263561,12.68070544,31.82683625,32.58135671,21.9271952,20.97877481,14.23914427,16.6316915,45.41053706,42.94360047,31.95286104,53.05884712,3.615427728,2.992273183,24.81655062,21.85538787,2.41934714,2.167442921,,
Protein C #6,,,,1.01894706,,,0.333921317,0.012895499,,,,0.108853289,,1.306666371,,0.869719263,0.432875634,1.065367985,,9.010502632,13.50882581,13.58748318,12.97165772,3.601476756,3.669321648,3.606338943,0.631659748,0.529282187,,,13.93724058,14.57944144,14.65184461,14.37953003,86.5915951,79.11559255,1.919122947,2.242625616,13.53775778,14.19020273,0.582630442,0.547456892,,,13.81221963,9.462175251,,,2.952420971,2.798244456,0.376532431,0.390439073,4.298830588,4.39530772,2.119701395,1.548601564,6.798254816,6.822231139,11.12294424,11.39461974,1.837390209,2.420640345,,,5.204833125,5.826852533,,,,,,,53.21352198,50.76662388,45.22040949,40.09935414,16.7969398,15.71750686,33.40028317,34.78845209,25.80709529,27.53258263,12.65305788,12.19046498,51.02285102,48.97499748,65.83942335,75.65952114,3.654733397,4.034265898,24.12046745,26.82510557,1.955849711,2.03158549,,
Protein C #6,,,,0.995518952,,,0.383946284,0.007250916,,,,0.133449656,,2.48363519,,1.178776474,0.546423911,1.388531782,,13.00475174,18.26979993,18.22745952,17.78445716,4.695750899,4.879681944,4.091909577,0.696568815,0.735890559,,,19.98885148,20.57902984,17.97659543,18.20423718,108.7311638,103.8136458,2.262416247,2.958953167,17.80764356,17.28003482,0.699000908,0.789675217,,,16.41668957,18.36070221,,,4.445048348,3.539009095,0.17887835,0.369166261,6.166982573,5.930470192,1.3725714,1.853204907,8.741176907,8.149582536,14.33199182,15.32094537,2.917551903,3.400909636,,,9.111816625,9.363415849,,,,,,,52.81460467,74.80654633,54.42084968,53.23533346,21.53848117,20.10986356,45.15351632,46.35279322,35.6917694,34.26715494,16.73545819,17.46147371,67.44958383,64.05799806,76.65446319,79.4787966,4.853873048,4.689940757,35.34311355,33.33024722,3.144436705,2.778069591,,
Protein C #6,,,,0.985822775,,,0.303287639,0.088015562,,,,0.126893314,,2.446572204,,0.975415047,0.506151143,1.077995622,,11.12341467,15.13111372,15.83173289,15.03205972,3.935588842,3.591404741,3.767350179,0.652430026,0.650994146,,,15.95508371,17.00981135,15.57295048,15.6612596,90.55485314,91.01871598,1.990208481,2.032667474,14.48457937,14.99737783,0.599258456,0.5929301,,,6.706609792,14.25599095,,,3.911568173,3.465160731,0.260141347,0.212275753,5.053036612,4.4770602,1.202591187,0.159291014,6.958270214,7.381903518,13.10139502,12.34653298,2.713953454,2.3065419,,,7.739893444,8.397486507,,,,,,,46.43625058,48.95516454,49.13460515,42.50872409,17.79255036,17.20766297,37.13871867,40.14483635,28.62012097,29.77296077,13.88273323,14.40777025,55.00207395,51.10084263,60.0237583,69.91019544,3.712634165,4.28863804,26.8223557,27.03072491,2.628566915,2.258153946,,
"Protein C, no HI #1",,,,0.997264886,,,0.166304378,0.69197619,,0.718615714,,0.164436654,,,1.339522533,1.174110352,1.181326663,1.766335357,,23.30588509,26.68105112,29.26863871,27.30203256,6.845029923,6.659298365,7.264583301,17.44340331,18.50204244,15.66093508,23.93453562,69.04192943,67.1482596,41.36117754,39.15406258,423.6250957,399.1078826,6.650232549,8.130931629,91.1422575,87.63864727,4.570664925,4.661811385,97.16096151,78.04354141,5.534846116,5.47316063,,,0.968022354,0.942932191,2.458341103,1.206309992,8.718171282,9.496682612,11.85760266,8.189442905,17.02061029,13.19143871,15.08217033,15.59860441,3.234894264,1.982247007,,,3.667632128,2.190061354,,,,,,,205.4330235,207.1034504,54.40506992,54.95772732,47.88799773,44.87247267,226.8452358,232.5544667,58.0224473,56.12878016,58.66234561,55.09259477,139.9996876,134.3834888,97.60115988,84.50676451,11.4514351,9.975898859,21.50262589,21.78674908,11.91094291,9.591887831,,
"Protein C, no HI #1",,,,0.851895417,,,0.154002177,0.406366697,,0.267434507,,0.099490066,,,1.128523836,1.123560278,0.956206926,1.398700357,,21.96774447,22.52946047,23.61599656,24.67982524,5.774756273,5.814650309,5.728776061,14.22076945,14.33547692,7.352363395,5.667862156,57.55140663,56.05336667,34.34433361,32.3871034,347.7113792,338.5482369,6.793864087,7.666864911,79.05581524,72.01753694,3.967742834,3.78971708,98.52957703,75.23600223,10.84451794,7.430920058,,,0.645935426,0.818286207,1.51797381,1.476451871,8.785587266,7.629818876,8.913821188,9.322585259,12.16398808,13.65727621,12.19321369,12.45596068,1.75863492,2.908299718,,,1.761698705,3.740775899,,,,,,,145.1363871,160.8138661,57.70814386,44.5519314,45.29737921,35.72048831,207.2090495,208.2845749,40.51580495,45.37384781,44.24120484,47.07460728,120.783187,112.6197251,87.6603242,116.2457336,5.479460213,8.734224674,16.68848687,18.44216842,10.724004,6.045463297,,
"Protein C, no HI #1",,,,1.177072438,,,0.170183532,0.622386407,,1.085895805,,0.092430721,,,1.171213223,0.758044509,1.443417916,1.720379731,,23.34097236,25.99184183,25.22034177,26.89500354,6.46897764,6.171277402,6.598786741,14.61376644,17.45368652,10.73754409,13.34446206,62.7601056,64.04408686,37.06710876,34.94904625,358.266395,380.6456206,7.432824759,7.581950489,75.20686415,80.92199984,4.348972017,3.931967867,58.25032872,72.34947585,8.737963168,8.550022151,,,0.691485951,1.059638638,1.905628571,1.6413692,9.200727152,8.252427992,6.937158135,7.238886158,13.04082492,14.10706973,13.40527432,14.46901984,2.520207487,2.646919197,,,3.404992155,2.023046977,,,,,,,218.0410128,193.2422948,49.99599428,53.88381193,43.64042476,42.02431011,216.3892011,215.5552043,46.67428552,54.31924252,51.45407445,46.65479706,127.7032077,128.574362,107.4212828,107.0669615,10.36860295,8.248249266,17.26167651,19.92616028,14.10760881,8.398378054,,
"Protein C, no HI #2",,,,1.176892153,0.986494901,,0.987117092,0.337521912,,0.612272883,,0.102194861,,,,0.937657445,0.688576054,1.127146374,,16.18016211,18.40212358,17.67215613,20.2027449,4.657942021,5.0006818,4.598302335,9.688840829,8.936734155,3.51727928,1.425063086,33.34097404,32.66864532,28.36960944,28.10152313,281.8346648,275.9417808,5.653560771,5.704456286,65.66493198,66.48625569,3.82274258,3.453622031,7.411942633,13.64582687,0.779958662,1.911612438,,,0.246850504,0.259202587,1.506571823,2.058656069,9.204565253,8.323155747,1.979662882,5.684557648,9.727556981,11.56426594,11.10861178,10.98203706,3.936663982,3.572688386,2.828441693,1.981322084,5.004611731,5.153985947,,,,,,,107.052225,98.49531588,47.16246596,42.76892688,35.17089608,33.76936902,130.7854211,131.5395933,42.75294832,47.7390563,28.81738151,27.48125194,91.1465185,93.67889017,50.66267784,56.832378,6.953016688,8.096592602,16.67397023,16.90386146,5.911641196,6.264657552,,
"Protein C, no HI #2",,,,0.835859837,0.691426606,,1.108359544,0.365746026,,0.311039866,,0.090388636,,,,1.106295967,0.597965818,1.13587073,,14.49216757,16.04066649,17.52986989,18.71655075,4.230537263,4.682813376,4.232320125,8.77303079,8.752985649,5.238322526,5.266609444,29.99755054,31.24949705,25.35125079,25.94672637,270.2571609,252.7223941,4.269630453,5.144028425,58.07098371,63.98762733,3.502765932,3.325120086,9.237479416,6.667112789,1.576250445,3.851852216,,,0.306950713,0.228379933,1.122847467,1.581651313,8.317345754,7.800622838,2.642071533,1.942678684,11.09564198,11.59149454,10.24897214,11.26665616,2.922734028,2.971856184,1.172686542,1.881171256,5.30229121,6.240732058,,,,,,,93.49200878,105.7278093,46.5240558,41.72717797,33.58250434,31.13098742,121.225439,123.439862,43.01493673,37.85344421,26.3537483,28.2450903,89.74015068,80.80978379,55.55039666,52.15376282,5.742460866,5.701109863,15.34552616,15.8672444,5.349813099,6.343293325,,
"Protein C, no HI #2",,,,1.016552645,0.77916598,,0.287147165,0.282930602,,0.2409921,,0.077729935,,,,0.964016494,0.671793167,0.975382827,,13.79944754,18.0105048,17.66764947,19.73146348,4.631193882,4.661960677,4.586194297,9.833552628,9.412154493,1.007289559,0.702114195,27.61919298,34.45358093,25.44789153,26.08758177,251.3871441,261.848708,4.641172168,5.483112201,54.26423029,60.27227135,3.48240688,3.151979155,21.72150145,11.52117689,0.36339718,1.103878397,,,0.27868653,0.20358448,1.066200751,1.048165394,7.594816445,7.585350842,1.489677982,1.603818633,11.51425544,11.56490449,10.70213787,11.85670953,3.384354636,3.587647083,1.799493514,1.096897227,5.3122498,5.413094838,,,,,,,115.4320683,104.483361,44.50554531,44.42524957,32.07310138,31.19574009,115.6165343,113.6359917,41.47138329,38.16079312,28.38797571,26.06845702,93.92663983,82.02020945,40.32268885,47.76823767,6.348578464,3.821129168,14.71403479,16.63190636,6.256829304,4.928458019,,
"Protein C, no HI #3",,,,0.881339132,0.393948658,,0.391673663,0.330826065,,,,0.192795257,,,0.112023338,1.07023482,0.718304775,1.281050372,,12.28299149,13.04161498,14.84337338,14.90143359,3.555510689,3.414972276,3.760564966,5.502965717,5.654352482,,,26.82180916,32.04621108,21.69008502,24.23739694,202.0233509,203.9210492,3.405986419,3.995872722,42.43244469,41.38927021,2.912332058,2.67845754,2.714744435,4.747551016,7.723443887,10.75790565,,,0.514469507,0.639676066,1.21956141,1.605934201,6.904432669,7.004003659,0.689495726,0.602550301,9.33156095,7.758345321,8.058898686,8.919888145,2.322758797,2.318452652,,,4.204709745,6.069261417,,,,,,,102.9549564,99.65749167,23.96186785,28.68480713,29.96504171,26.9324601,102.3163482,102.9354212,27.23260544,25.74731877,29.25448773,20.39181414,75.20151848,66.90900262,42.16908792,41.61875035,2.571015395,2.964068879,10.829921,13.8861726,2.807879715,2.197450149,,
"Protein C, no HI #3",,,,1.174565752,0.505054626,,0.933508285,0.430706116,,,,0.191526622,,,,1.026743467,0.669614499,1.346718842,,13.49190536,16.28978942,16.71149727,15.69873123,3.927432162,4.036981612,3.559735064,5.763228369,6.974997501,,,35.03305506,36.13325311,27.72383084,27.62009026,226.5027483,245.3310071,4.122186883,4.127669726,46.60246111,47.43715606,3.232933785,3.009818994,3.039155213,6.717318556,6.018995819,7.532510691,,,0.571198571,0.607696525,1.983735185,1.668392228,7.351262818,7.619678149,1.396398375,2.065482798,10.05617188,9.599254093,9.304873605,9.677765051,3.408839356,2.729073834,,,6.513509433,4.542351212,,,,,,,115.3019729,131.319826,30.26294652,28.4342007,33.97255717,30.94767107,125.5499722,135.5129481,26.53395756,26.57473438,31.56213641,28.77558571,89.48223914,76.92356665,73.53503502,67.99649517,2.717503864,3.716862892,15.07283212,13.91681157,3.141276163,3.547658816,,
"Protein C, no HI #3",,,,0.966005531,0.287569505,,0.929443052,0.389285958,,,,0.207346246,,,,0.910036843,0.752186264,1.402474261,,13.77334336,15.53144425,16.59715253,15.90691303,3.603217686,4.032356841,4.032658008,6.374316384,5.737182263,,,36.97334952,32.40185006,25.64903578,24.64756674,222.7847627,222.8085606,4.16234841,4.492958415,43.46728675,45.29742651,3.060357712,2.914909491,5.003826859,4.83733163,8.798666937,9.120744451,,,0.5708708,0.767055486,2.152605,2.184115813,7.032231382,7.479041111,0.69822637,2.109977516,9.93275379,8.936861682,9.267312768,9.056826542,2.919151353,2.712410551,,,5.787836517,6.128436796,,,,,,,119.6236513,127.9471211,29.51372529,26.9719312,32.04593191,29.12838559,122.8950927,123.6422001,28.57299015,27.99689994,25.79549038,26.88192304,78.71149443,72.70949152,51.8138144,64.63860789,3.076663202,3.746672164,15.5539757,11.41501595,2.902254742,3.610189792,,
"Protein C, no HI #4",,,,1.054879311,,,,0.544247271,,,,0.194846807,,,,0.667567698,0.946997036,0.620081658,,9.334749274,14.7466541,15.62645131,16.7039369,3.769799778,4.296095822,4.19491209,0.730868942,0.731202893,,,6.229226038,6.484295418,16.28684498,15.65748646,105.4853952,106.7230179,1.092549895,1.63599859,14.43327771,13.31287564,0.544804753,0.573358658,1.860023773,0.974237235,19.64100723,23.97297886,,,4.530462256,3.304400056,1.186348672,2.013496378,6.568881682,5.889828917,1.541305117,3.157175036,5.116631383,3.283396587,10.44887646,12.08612612,2.228889094,1.701987329,10.30934954,9.444340925,10.12012247,8.979927318,9.24622405,3.799150743,,,,,67.42341211,70.87983055,30.91563617,27.50652003,20.16499759,20.4667751,43.47517846,41.95043669,25.92089511,23.14278179,5.85390458,7.348089846,61.46949559,60.19335008,28.84694567,25.12624927,13.37340801,15.28987031,36.34526901,30.40830168,7.341402433,5.632144339,,
"Protein C, no HI #4",,,,0.853197405,,,0.047105741,0.403111737,,,,0.257689401,,,,1.219153436,0.696589512,0.903919375,,10.27455545,14.5745786,18.32873448,18.51117203,4.530524555,4.526023986,4.889196501,0.925372074,0.809599191,,,7.905150731,6.5307495,17.9646748,17.06499888,123.0391042,122.5628109,1.597221126,2.015725248,15.02764679,16.38567095,0.560620144,0.590673236,2.441661416,0.831178656,23.78608659,30.93247529,,,3.613378785,3.932882154,1.704974782,2.311908267,6.145486784,6.559919661,2.543795682,2.642537098,4.743473595,5.837510929,12.39191957,12.14381786,1.583782792,2.196204158,7.494235092,10.941413,7.202678599,9.066420893,5.085988387,2.571813462,,,,,79.09318819,72.40328415,37.19736107,36.05968093,23.18122256,22.60351339,47.6411808,58.71449982,30.4376219,29.67914431,13.04774936,8.564088941,66.07863498,65.73347455,16.16858094,18.03934597,15.3636349,16.83951453,38.712849,36.10884949,8.150394926,7.295796499,,
"Protein C, no HI #4",,,,1.111086062,,,0.073593764,0.381504868,,,,0.185265268,,,,1.228701303,0.805649095,0.954785841,,11.02542972,18.5283422,16.71998697,18.4890501,5.06883566,4.544778124,4.787703024,0.844117783,0.745112249,,,7.191206398,7.782765162,17.97512413,17.07743733,120.6593568,118.1422528,1.933727215,1.136961652,14.00808933,15.7325248,0.676008125,0.614808038,2.325430623,2.291216513,33.56338117,35.67015008,,,4.327916176,5.115630419,1.773898015,1.30876533,5.884546575,6.532994188,1.534922803,4.81620051,5.671306404,6.449328369,12.7976748,13.77564055,1.909160317,2.376540456,6.09013215,9.09314255,9.47829842,9.490844306,7.558026295,5.737121753,,,,,77.2775967,77.69094967,39.47919307,31.19958492,23.50714407,23.60022542,60.93316593,58.07636676,30.95820948,28.61529271,7.715095339,8.660661983,67.67665667,67.03065392,35.34680612,24.51035604,15.18850566,16.19883446,37.04693022,31.98737264,7.635843522,8.005007371,,
"Protein C, no HI #5",,,,1.11014935,,,0.296071479,0.304009723,,,,0.169692308,,0.401921889,1.424402685,1.154741817,1.153325115,1.846580332,,6.644363349,21.86172675,24.24564069,22.83182691,9.726711654,10.10209666,10.89930183,1.302150753,1.277665992,,,12.36975537,12.73904622,29.3919353,30.05851233,144.4560688,141.9732239,0.502275757,0.835059277,21.35806662,21.11993602,0.981627767,0.938360738,8.516965705,8.276796064,36.44900839,39.17876959,,,9.886734343,10.23177348,2.093111205,2.154571008,2.106341934,2.143081322,2.800462762,3.310476767,11.40662618,12.31917264,19.4397916,21.21200635,4.729002685,4.63129293,,,6.892645908,7.129851459,46.19296395,44.3654975,,,,,165.1352108,171.5026578,53.74849665,50.63111111,32.18689574,30.87166301,110.1185519,125.4960446,43.61425942,44.19449335,22.74407449,20.13984762,121.4999701,112.8858271,45.74886903,36.48766149,31.08748396,33.79874994,44.22251396,55.04165996,14.4064417,13.81988448,,
"Protein C, no HI #5",,,,1.09199326,,,0.239375297,0.301119523,,,,0.149743208,,1.114654764,0.842067159,1.04847289,1.018797602,1.910274893,,7.107707621,25.07999223,21.69368013,24.41435428,9.403361889,9.851300498,9.432540236,1.248279165,1.266549913,,,13.27986989,13.46589768,30.01239564,31.88863505,147.074824,139.3877488,0.510342796,0.600721564,22.05169273,21.97475936,0.938820374,0.959999056,8.396798951,9.811790677,39.69983241,42.97283636,,,10.01951749,10.52335634,1.938261404,1.811974196,2.140021825,2.193134508,2.826697226,2.6493197,12.90837791,11.68198565,19.37712606,21.66971752,5.139101097,5.03746549,,,8.279463681,8.857291506,37.66928941,33.90161201,,,,,161.947477,159.998685,54.30810995,49.33736754,32.3005891,29.9134213,117.236893,126.9643303,40.23070996,42.41517874,18.33930218,20.05034801,117.7408474,108.2078093,51.03310394,50.68256855,30.91022816,35.32855163,53.9964603,50.33214669,14.75229526,14.80495957,,
"Protein C, no HI #5",,,,0.824894928,,,0.190957879,0.226485446,,,,0.139770404,,0.47164917,1.090798769,0.825957881,0.833607747,1.471248657,,6.083903906,21.77761638,19.56556143,20.46956394,8.336442946,8.197785199,9.109555126,1.061432087,0.942667094,,,10.15885397,10.85730084,24.16657879,24.92096874,105.9587468,96.26801766,0.392717222,0.552717165,17.61123914,17.92468244,0.757143949,0.809205088,5.043158241,8.098300889,29.23111955,34.35341516,,,7.378439576,9.298789798,1.492888701,1.656397368,1.718413587,1.667571783,2.526761459,2.521656785,11.00625387,10.44187121,18.12564151,19.05549112,4.365872127,4.842866506,,,7.511109335,5.075320931,35.21499294,19.46732914,,,,,134.1658159,132.3645715,39.87808022,41.37903214,28.03416989,25.17343835,99.70381236,107.0740796,36.43156555,37.89177158,16.00719359,15.20387895,88.9010672,86.08490307,46.29810809,47.3092495,27.10983845,24.13801957,42.15494497,44.18199607,12.05833234,9.868176885,,
"Protein C, no HI #6",,,,1.01663609,,,0.108437005,0.57157572,,0.046713986,,0.291696842,,,,1.01245073,0.862066619,1.432921099,,3.585213091,20.46256828,21.36161244,20.91526903,6.603455689,6.659030551,6.229273925,1.404677426,1.374057866,,,9.746083307,8.869207969,21.9561896,22.87429843,97.75387656,95.08293399,0.504635936,0.623488484,16.23865815,17.13327608,0.698851259,0.604099457,2.044528881,3.72362768,19.29871496,10.67624474,,,8.053221722,10.02163213,1.280376156,0.787626129,0.53933499,0.975372369,4.316245723,6.901999927,6.947772795,7.10206983,16.57555389,17.79622204,3.268362861,3.647448428,,,5.666174383,5.59578341,10.74444247,5.383370947,,,,,106.8261601,131.6825579,38.7128923,35.99080486,24.76240933,23.45964352,95.22171574,112.1765999,31.67225479,34.13347515,19.30438248,17.08233748,78.28921533,74.40574299,,4.648959314,24.05230195,24.6425264,37.41330385,38.37739247,10.94821285,10.9079702,,
"Protein C, no HI #6",,,,1.080299362,,,0.132325486,0.745526155,,0.059188889,,0.136431317,,,,1.038267997,1.056436073,1.35831499,,3.957421775,22.24819616,21.94728824,21.02525957,6.46304792,6.47265225,5.937137425,1.517430357,1.264037408,,,10.10567452,10.25953697,21.83160095,21.59195384,109.472895,98.03861144,0.537278841,0.466760156,16.39181938,15.77296947,0.682540312,0.639846075,2.17129186,2.667473788,33.72396304,25.8068885,,,8.700783332,8.763440392,1.036884003,1.175231574,1.688754766,0.936377141,7.322171209,4.364605373,6.956210626,6.671773332,16.92737796,16.32167825,3.584586723,2.825139359,,0.743096591,7.469877007,6.796932391,12.97225303,15.23977205,,,,,115.645525,114.2980564,42.82629819,42.36170028,25.95127915,22.90647293,99.81011264,102.8697045,34.35167894,33.92451992,18.07998733,22.05346406,76.28659548,71.64726108,7.368280301,5.985954251,24.37771475,25.43097245,40.06849497,39.78572139,9.898973151,9.466594252,,
"Protein C, no HI #6",,,,0.910521819,,,0.11190369,0.385124393,,0.183243934,,0.265014235,,,,0.951298111,1.060461689,1.477353866,,3.528565664,20.73476662,19.85031466,22.06875833,6.693895656,6.623439766,6.234270747,1.427404812,1.461656853,,,9.29874707,9.630177146,21.77435228,19.96802722,103.7759137,100.5825994,0.396023735,0.512081562,17.83062212,17.68718035,0.716521024,0.682084585,5.094221214,3.197423981,21.28013854,21.19288539,,,8.589802258,9.623955254,0.86760089,0.715422911,1.494318667,1.055353744,3.85955405,7.935728908,6.351974428,6.410813537,16.52655623,16.11504432,3.320794376,3.62782238,,,7.38153297,4.642032521,10.87115828,7.357663096,,,,,105.9953251,108.5149193,40.89781705,36.45090136,26.86897236,25.24174556,98.66796097,89.48021654,34.04870744,34.3959988,18.85214012,19.03577243,75.52720122,72.93053421,,,24.40901092,26.67093542,35.45989702,39.71736553,11.51084208,10.19405986,,
Protein B + Protein C #1,,,,1.044872779,,,0.791945343,0.189870574,,0.425079433,,0.124800199,,,,1.113901768,0.672717501,1.165085134,,10.4642602,15.77675166,15.20002291,16.43148247,13.97766424,13.63331215,13.54949358,16.57693388,16.23145557,,,21.68971069,23.45117949,49.78446717,49.56856492,518.871373,507.6220658,0.203291976,0.273250357,100.7143292,97.10722202,3.213612089,3.224893308,1085.059863,1147.044302,8.221197542,10.76315628,,,0.278468264,0.354420301,3.469681401,2.338234932,5.248119276,4.736300419,1.543112891,0.9531274,4.243541346,4.538785255,8.345099293,8.148911599,1.662432305,2.022304905,0.451758159,0.679857932,2.322979002,2.872991194,,,,,,,141.3064183,154.0720375,291.5909113,299.6952703,22.15271616,20.87039545,122.978959,127.1388607,5.466009492,6.651187265,54.09557326,52.9331712,37.37055798,36.62958312,54.88245417,61.40773193,4.198110647,4.507465004,14.90650004,16.31206134,12.35684926,10.05612179,,
